Date,Open,High,Low,Close,Volume,Adj Close
2001-01-03,83.75,95.00,83.75,94.62,12769900,77.71
2001-01-02,84.50,87.50,84.12,84.81,8007200,69.65
2000-12-29,86.94,86.94,84.25,85.00,6943700,69.81
2000-12-28,83.50,88.19,82.12,85.25,9798600,70.01
2000-12-27,84.75,88.12,83.56,84.69,8245100,69.55
2000-12-26,89.00,89.56,84.25,84.81,6052300,69.65
2000-12-22,84.50,89.38,84.50,89.00,9514000,73.09
2000-12-21,85.50,87.94,80.06,81.56,12725500,66.98
2000-12-20,85.88,88.00,84.81,86.00,12579400,70.63
2000-12-19,90.19,94.44,89.81,90.12,7705300,74.02
2000-12-18,88.38,90.50,88.38,90.50,7693800,74.32
2000-12-15,90.00,90.69,87.31,87.81,14254500,72.12
2000-12-14,92.00,93.69,91.81,92.44,6131400,75.92
2000-12-13,94.88,96.62,90.69,91.25,6992600,74.94
2000-12-12,95.25,96.12,92.50,93.88,7913300,77.10
2000-12-11,96.50,98.25,93.75,95.00,6185600,78.02
2000-12-08,98.00,99.00,95.75,97.00,6140600,79.66
2000-12-07,95.06,95.94,93.12,93.12,7922000,76.48
2000-12-06,101.75,101.81,94.81,96.75,10096900,79.46
2000-12-05,100.44,104.75,99.62,103.38,7804200,84.90
2000-12-04,96.00,99.19,95.75,98.38,5566800,80.79
2000-12-01,94.44,99.31,94.38,95.62,7525100,78.53
2000-11-30,98.00,98.00,92.25,93.50,10651400,76.79
2000-11-29,97.75,99.94,96.69,99.81,5524600,81.97
2000-11-28,98.75,100.75,97.38,97.88,4799100,80.38
2000-11-27,100.44,102.00,98.44,98.44,3866200,80.84
2000-11-24,99.38,101.75,99.25,99.94,2497500,82.07
2000-11-22,98.50,100.81,98.31,98.50,5537100,80.89
2000-11-21,103.25,104.38,98.50,98.50,7180700,80.89
2000-11-20,101.50,103.25,100.88,103.25,7426600,84.79
2000-11-17,98.31,102.50,98.25,101.94,7717400,83.72
2000-11-16,99.25,99.69,98.25,98.25,3739700,80.69
2000-11-15,99.50,100.06,97.62,99.38,4160300,81.61
2000-11-14,99.25,99.88,98.50,99.50,5150900,81.72
2000-11-13,91.81,99.44,91.62,97.44,8684900,80.02
2000-11-10,98.00,98.38,93.00,93.00,6807900,76.38
2000-11-09,96.75,100.00,95.69,99.44,9047900,81.66
2000-11-08,103.62,103.75,99.25,100.00,6990800,82.13
2000-11-07,101.12,103.50,100.69,102.31,5420600,83.92
2000-11-06,99.88,102.38,99.44,100.31,4448500,82.28
2000-11-03,102.50,102.62,99.38,100.12,5848500,82.12
2000-11-02,99.00,102.31,98.50,101.94,7445100,83.61
2000-11-01,98.44,99.88,97.25,98.56,7466200,80.84
2000-10-31,93.75,99.12,93.75,98.50,10902600,80.79
2000-10-30,93.50,93.75,90.31,93.31,8084000,76.54
2000-10-27,93.00,93.69,91.00,93.69,6431400,76.84
2000-10-26,88.00,92.88,87.62,92.75,10135700,76.07
2000-10-25,90.50,90.94,86.94,87.56,14058500,71.82
2000-10-24,93.00,94.38,90.19,91.44,8826200,75.00
2000-10-23,94.75,95.00,91.06,92.88,9338600,76.18
2000-10-20,95.12,96.25,94.19,94.75,9369200,77.72
2000-10-19,98.00,98.50,92.69,96.44,17966900,79.10
2000-10-18,96.75,99.12,90.25,95.44,29777800,78.28
2000-10-17,111.94,113.88,108.56,113.00,8882500,92.68
2000-10-16,111.50,113.12,108.56,111.12,7710400,91.15
2000-10-13,104.19,110.44,104.19,109.06,9092600,89.45
2000-10-12,114.25,114.38,103.12,103.12,9704900,84.58
2000-10-11,111.88,112.94,107.50,112.00,8775800,91.86
2000-10-10,116.62,117.12,112.44,114.88,5614200,94.22
2000-10-09,115.94,119.38,114.31,117.94,4898000,96.73
2000-10-06,114.00,116.12,112.75,116.00,6108400,95.14
2000-10-05,113.81,114.56,111.56,113.19,5547000,92.84
2000-10-04,110.38,114.88,108.56,114.38,11668900,93.81
2000-10-03,118.88,119.38,110.00,110.56,11744200,90.69
2000-10-02,112.62,119.62,112.62,117.81,8872200,96.63
2000-09-29,115.50,116.94,110.25,112.62,9594600,92.38
2000-09-28,117.38,118.88,115.00,115.25,5309100,94.53
2000-09-27,120.06,120.31,115.50,118.00,5948900,96.79
2000-09-26,120.00,121.88,118.38,119.12,6217200,97.71
2000-09-25,124.50,126.62,121.00,123.00,4291000,100.89
2000-09-22,123.00,124.31,121.31,123.88,5930100,101.60
2000-09-21,124.19,126.69,120.00,121.50,4302200,99.66
2000-09-20,124.69,126.56,123.50,124.75,4623400,102.32
2000-09-19,122.75,126.25,122.56,124.94,3341000,102.48
2000-09-18,125.25,126.00,123.06,123.25,3932800,101.09
2000-09-15,126.81,127.25,124.75,125.00,5481700,102.53
2000-09-14,128.00,129.19,126.31,126.88,4425500,104.06
2000-09-13,123.12,128.81,122.75,127.69,5473600,104.73
2000-09-12,124.81,126.88,124.06,125.00,5001700,102.53
2000-09-11,127.88,128.25,123.62,124.50,7617700,102.12
2000-09-08,132.50,132.94,129.38,129.50,4993700,106.22
2000-09-07,131.88,134.50,131.88,133.38,4622800,109.40
2000-09-06,130.88,134.88,130.38,131.44,6473000,107.81
2000-09-05,132.81,133.31,130.81,131.19,4112100,107.60
2000-09-01,133.06,134.94,132.62,133.62,5776300,109.60
2000-08-31,131.88,134.19,131.62,132.02,5469500,108.28
2000-08-30,130.75,131.50,129.56,130.31,4928800,106.88
2000-08-29,131.50,134.25,131.00,132.88,6040000,108.99
2000-08-28,129.88,133.19,129.75,131.50,8536600,107.86
2000-08-25,124.31,129.88,124.25,129.00,8279000,105.81
2000-08-24,123.00,125.44,122.69,124.81,5988300,102.37
2000-08-23,120.31,123.75,119.88,123.25,4251200,101.09
2000-08-22,121.19,122.19,121.00,121.38,2769400,99.55
2000-08-21,121.06,122.19,120.06,121.44,3234200,99.60
2000-08-18,122.38,123.38,120.12,120.44,4127500,98.78
2000-08-17,119.75,122.81,119.50,122.50,4338400,100.48
2000-08-16,121.06,122.94,119.50,122.38,5946000,100.37
2000-08-15,122.06,122.62,120.75,122.00,4378100,100.07
2000-08-14,120.00,123.69,119.31,123.25,4949400,101.09
2000-08-11,119.75,121.81,119.19,120.62,6142400,98.94
2000-08-10,118.75,120.25,117.88,119.75,5484100,98.22
2000-08-09,119.00,120.81,118.75,118.75,6585400,97.40
2000-08-08,115.69,119.62,115.56,118.88,5736700,97.50
2000-08-07,116.62,119.00,115.81,116.31,5910700,95.29
2000-08-04,116.00,116.50,114.31,115.88,4460500,94.94
2000-08-03,113.00,116.50,112.31,116.00,5567400,95.04
2000-08-02,111.00,114.88,110.75,114.25,5877900,93.60
2000-08-01,112.00,112.44,110.25,110.50,2996500,90.53
2000-07-31,110.50,113.69,110.06,112.25,5113500,91.97
2000-07-28,111.12,112.50,108.88,111.81,5355600,91.61
2000-07-27,109.88,111.50,109.31,110.31,4047400,90.38
2000-07-26,111.00,112.38,108.88,109.88,6670400,90.02
2000-07-25,113.25,113.38,110.25,112.00,5566900,91.76
2000-07-24,114.12,115.62,111.62,112.50,6814400,92.17
2000-07-21,117.00,117.00,113.75,114.75,8966400,94.01
2000-07-20,112.00,117.81,111.75,117.25,23048400,96.06
2000-07-19,102.38,109.50,101.00,108.75,7781400,89.10
2000-07-18,104.12,104.81,102.62,103.31,6452700,84.64
2000-07-17,104.44,107.88,104.19,105.50,6632700,86.44
2000-07-14,103.75,104.88,103.12,103.94,4020000,85.16
2000-07-13,105.44,105.94,102.00,104.00,5669700,85.21
2000-07-12,103.19,105.88,102.62,104.62,5550500,85.72
2000-07-11,103.25,104.00,101.00,102.00,5619800,83.57
2000-07-10,104.69,104.94,102.88,103.31,4212200,84.64
2000-07-07,102.69,105.06,101.62,105.06,9031700,86.08
2000-07-06,105.00,105.12,100.00,101.25,12932700,82.95
2000-07-05,105.62,105.62,101.12,105.00,14339600,86.03
2000-07-03,108.75,109.88,108.31,109.50,2304400,89.71
2000-06-30,112.69,113.19,108.62,109.56,8612600,89.76
2000-06-29,111.75,114.38,110.06,114.00,7688500,93.40
2000-06-28,110.00,115.19,109.88,113.78,6436600,93.22
2000-06-27,111.62,112.81,108.75,109.75,6607900,89.92
2000-06-26,113.00,115.75,112.88,114.41,3625900,93.73
2000-06-23,113.50,113.62,110.81,111.88,3360900,91.66
2000-06-22,114.12,114.31,111.25,111.81,4853100,91.61
2000-06-21,115.56,115.94,113.50,114.50,6487000,93.81
2000-06-20,120.00,120.69,115.38,116.38,7103800,95.35
2000-06-19,113.50,120.38,113.25,120.38,6059200,98.62
2000-06-16,116.31,117.69,113.25,113.25,8046200,92.79
2000-06-15,116.00,119.00,115.88,116.81,5386300,95.70
2000-06-14,118.88,120.00,115.50,116.00,5282600,95.04
2000-06-13,118.88,119.94,116.75,119.31,4008600,97.75
2000-06-12,119.12,120.44,118.84,118.84,3640300,97.37
2000-06-09,119.88,120.75,118.88,119.69,4739100,98.06
2000-06-08,119.38,122.31,117.50,119.75,9325600,98.11
2000-06-07,112.50,121.75,111.50,121.00,11115500,99.14
2000-06-06,112.25,114.62,111.25,112.38,5369400,92.07
2000-06-05,108.44,114.19,108.44,112.81,7281400,92.43
2000-06-02,109.00,109.75,107.62,108.81,5473300,89.15
2000-06-01,107.56,108.94,105.50,106.00,5712500,86.85
2000-05-31,110.50,110.75,107.19,107.31,3732500,87.92
2000-05-30,107.75,111.00,107.69,110.94,3617500,90.89
2000-05-26,105.50,107.19,104.56,106.94,4296900,87.61
2000-05-25,110.50,112.25,106.38,106.50,5967600,87.26
2000-05-24,106.50,110.00,104.19,109.62,8184200,89.82
2000-05-23,109.00,110.00,107.12,107.38,5978900,87.97
2000-05-22,106.00,109.25,103.44,109.25,6769400,89.51
2000-05-19,106.06,107.50,105.00,106.44,6419200,87.20
2000-05-18,106.12,107.31,104.69,106.06,4577200,86.90
2000-05-17,107.50,108.88,106.12,107.88,5524500,88.38
2000-05-16,105.12,109.25,105.00,109.00,7265800,89.30
2000-05-15,104.00,104.88,102.00,104.19,5907800,85.36
2000-05-12,103.75,105.75,103.25,104.44,5599700,85.57
2000-05-11,104.00,107.50,103.19,104.44,8106200,85.57
2000-05-10,105.50,105.69,102.06,103.00,10012700,84.39
2000-05-09,110.50,110.62,108.25,109.00,4864900,89.30
2000-05-08,108.06,110.38,107.62,109.75,4826900,89.92
2000-05-05,106.62,109.62,106.50,107.88,4695100,88.28
2000-05-04,109.12,109.19,107.19,107.62,3631300,88.07
2000-05-03,110.50,111.12,106.56,108.12,5543800,88.48
2000-05-02,111.00,113.62,110.69,111.38,4085000,91.14
2000-05-01,112.50,113.19,110.44,112.00,4196100,91.65
2000-04-28,112.00,112.69,110.12,111.50,4888600,91.24
2000-04-27,109.50,113.12,108.69,110.62,6317500,90.53
2000-04-26,112.50,113.94,109.00,110.50,6182800,90.42
2000-04-25,106.50,113.00,106.44,112.50,9576400,92.06
2000-04-24,102.00,107.19,101.25,106.50,8523100,87.15
2000-04-20,105.00,105.25,102.06,104.00,10633300,85.10
2000-04-19,109.75,109.75,102.81,105.00,14674500,85.92
2000-04-18,112.25,115.12,110.06,111.50,8205500,91.24
2000-04-17,103.88,112.25,103.31,111.88,9969500,91.55
2000-04-14,109.81,112.75,102.88,105.00,11782000,85.92
2000-04-13,112.50,114.31,110.00,110.62,8236400,90.53
2000-04-12,119.62,119.62,111.69,113.75,8885200,93.08
2000-04-11,121.62,121.62,117.81,119.38,7738700,97.69
2000-04-10,124.75,125.38,121.56,122.12,5507300,99.94
2000-04-07,123.50,125.69,121.50,123.12,5380300,100.75
2000-04-06,123.50,128.00,122.62,122.75,8887400,100.45
2000-04-05,120.50,125.75,119.75,125.00,8693500,102.29
2000-04-04,121.50,126.94,115.06,121.19,16667200,99.17
2000-04-03,120.00,122.38,119.44,122.00,7715600,99.83
2000-03-31,122.62,123.75,117.06,118.38,8015200,96.87
2000-03-30,118.88,123.00,118.69,122.75,9158000,100.45
2000-03-29,122.31,122.44,118.50,119.00,7312300,97.38
2000-03-28,125.75,127.00,122.06,122.50,8149600,100.24
2000-03-27,125.00,128.25,124.62,126.88,11862900,103.82
2000-03-24,115.38,122.25,115.06,120.62,12125600,98.71
2000-03-23,115.88,115.88,111.62,115.25,6492400,94.31
2000-03-22,114.50,115.38,113.88,114.25,6137800,93.49
2000-03-21,112.81,114.69,111.94,113.50,6771600,92.88
2000-03-20,110.00,113.38,109.94,112.75,6563500,92.26
2000-03-17,108.25,111.69,107.69,110.00,8857300,90.01
2000-03-16,109.00,109.81,107.88,109.00,6622500,89.20
2000-03-15,107.50,108.25,106.12,107.00,5665900,87.56
2000-03-14,107.75,110.00,107.38,108.62,7973700,88.89
2000-03-13,104.00,109.00,102.50,107.69,7871000,88.12
2000-03-10,107.62,109.00,105.00,105.25,7093200,86.13
2000-03-09,106.50,108.00,104.12,108.00,6334100,88.38
2000-03-08,103.00,106.88,102.75,106.25,8376400,86.95
2000-03-07,106.00,107.00,101.69,103.00,10035100,84.29
2000-03-06,109.94,111.00,101.00,103.06,10747400,84.34
2000-03-03,107.25,110.00,106.06,108.00,10162800,88.38
2000-03-02,100.50,105.44,99.50,103.12,11192900,84.39
2000-03-01,102.00,105.50,100.06,100.25,10807800,82.04
2000-02-29,105.56,105.56,100.94,102.75,10484900,84.08
2000-02-28,104.62,106.50,103.94,104.50,8479900,85.51
2000-02-25,109.88,109.88,104.94,108.00,10312200,88.38
2000-02-24,108.81,111.00,108.19,110.50,9112000,90.42
2000-02-23,110.50,110.50,108.50,108.75,7435300,88.99
2000-02-22,112.00,113.44,108.75,111.00,7654800,90.83
2000-02-18,115.25,115.94,111.50,112.50,7673400,92.06
2000-02-17,116.50,118.88,115.75,116.75,5237500,95.54
2000-02-16,116.50,117.31,115.25,115.75,3966900,94.72
2000-02-15,115.88,117.44,113.88,117.12,5177500,95.84
2000-02-14,116.00,116.38,114.50,116.06,4544000,94.98
2000-02-11,119.06,119.44,114.56,115.38,5749400,94.41
2000-02-10,117.69,119.12,116.88,119.12,4446600,97.48
2000-02-09,119.00,119.75,117.00,117.38,5374700,96.05
2000-02-08,116.94,119.00,116.19,118.81,5464300,97.23
2000-02-07,116.00,116.88,113.12,114.12,5779500,93.29
2000-02-04,118.19,118.44,114.81,115.62,5405300,94.52
2000-02-03,115.00,117.50,114.06,117.12,6213800,95.74
2000-02-02,112.00,115.81,110.38,113.50,7707700,92.78
2000-02-01,112.38,113.44,109.12,110.00,7304700,89.92
2000-01-31,111.38,112.81,109.62,112.25,6202700,91.76
2000-01-28,112.75,114.19,110.06,111.56,6669400,91.20
2000-01-27,118.00,118.44,111.62,113.50,8324600,92.78
2000-01-26,119.06,119.94,116.00,116.75,4895100,95.44
2000-01-25,116.75,119.50,116.00,119.12,6936900,97.38
2000-01-24,121.88,122.88,116.56,121.50,6499200,99.32
2000-01-21,121.88,123.00,119.94,121.50,7868700,99.32
2000-01-20,123.00,124.75,119.00,119.00,17783400,97.28
2000-01-19,115.56,122.00,112.69,119.50,8634500,97.69
2000-01-18,119.69,119.75,115.00,115.75,7643900,94.62
2000-01-14,120.94,123.31,117.50,119.62,10956600,97.79
2000-01-13,119.94,121.00,115.75,118.25,8489700,96.66
2000-01-12,119.62,122.00,118.25,119.50,6803800,97.69
2000-01-11,117.88,121.12,116.62,119.00,7873300,97.28
2000-01-10,117.25,119.38,115.38,118.00,8540500,96.46
2000-01-07,117.25,117.94,110.62,113.50,11856700,92.78
2000-01-06,118.00,118.94,113.50,114.00,7971900,93.19
2000-01-05,112.94,119.75,112.12,116.00,12733200,94.82
2000-01-04,114.00,114.50,110.88,112.06,8227800,91.61
2000-01-03,112.44,116.00,111.88,116.00,10347700,94.82
1999-12-31,109.19,109.50,106.62,107.88,2870300,88.18
1999-12-30,109.69,110.50,108.56,108.75,3435100,88.90
1999-12-29,110.44,110.50,108.75,109.00,2683300,89.10
1999-12-28,109.56,110.75,109.06,109.81,4083100,89.77
1999-12-27,109.69,110.00,108.12,109.75,3740700,89.72
1999-12-23,109.12,110.44,108.19,108.62,4528700,88.80
1999-12-22,109.88,110.31,108.00,108.00,4005600,88.28
1999-12-21,108.50,110.12,108.06,110.12,4773500,90.02
1999-12-20,109.06,110.44,107.75,109.20,4836300,89.27
1999-12-17,110.69,111.06,108.62,110.00,7676800,89.92
1999-12-16,108.00,109.69,105.75,109.19,7122300,89.26
1999-12-15,107.75,107.94,104.50,107.00,9437900,87.47
1999-12-14,110.19,110.19,106.88,109.25,7437900,89.31
1999-12-13,108.12,112.75,106.56,109.70,7135200,89.68
1999-12-10,111.62,111.94,107.56,109.00,12588800,89.10
1999-12-09,120.50,122.12,112.25,113.38,16643000,92.68
1999-12-08,116.25,121.00,115.50,118.28,8139800,96.69
1999-12-07,117.00,119.19,115.44,116.62,11326100,95.34
1999-12-06,113.00,116.50,112.50,116.00,9928300,94.82
1999-12-03,109.81,112.88,107.94,111.88,14680300,91.45
1999-12-02,103.44,106.31,103.38,105.27,6216900,86.05
1999-12-01,102.56,104.44,102.25,103.42,5336400,84.54
1999-11-30,103.69,104.50,102.12,103.06,5758700,84.25
1999-11-29,104.94,104.94,103.38,104.19,5677700,85.17
1999-11-26,105.94,106.00,104.12,105.00,3108400,85.83
1999-11-24,105.00,105.00,101.81,104.50,9710400,85.42
1999-11-23,108.81,109.88,106.00,106.06,10665200,86.70
1999-11-22,105.50,108.44,104.44,107.88,13681600,88.18
1999-11-19,99.00,105.12,98.38,103.94,19678400,84.96
1999-11-18,94.00,98.25,93.56,98.00,18720500,80.11
1999-11-17,94.88,94.88,92.62,93.75,8355100,76.64
1999-11-16,94.62,95.00,93.00,94.62,8537400,77.35
1999-11-15,96.00,96.38,93.88,94.06,6259400,76.89
1999-11-12,96.00,96.25,93.00,95.88,9668400,78.37
1999-11-11,97.50,97.50,94.88,95.00,7147500,77.66
1999-11-10,94.62,97.06,94.12,97.00,8680300,79.29
1999-11-09,95.06,95.50,92.12,93.62,9551200,76.53
1999-11-08,90.50,93.94,90.50,93.94,8522300,76.79
1999-11-05,92.75,92.94,90.19,90.25,13737600,73.68
1999-11-04,94.44,94.44,90.00,91.56,16697600,74.75
1999-11-03,95.88,95.94,93.50,94.38,10369100,77.04
1999-11-02,96.75,96.81,93.69,94.81,11105400,77.40
1999-11-01,98.50,98.81,96.38,96.75,9551800,78.98
1999-10-29,97.00,99.00,96.25,98.25,11078500,80.21
1999-10-28,94.50,95.31,94.25,94.94,9446700,77.50
1999-10-27,95.50,95.56,92.81,93.00,9871400,75.92
1999-10-26,94.88,96.00,94.62,95.50,11367400,77.96
1999-10-25,94.25,95.12,92.12,93.88,13765400,76.64
1999-10-22,93.75,94.62,92.50,93.94,26668700,76.69
1999-10-21,93.00,93.00,89.00,91.00,69444700,74.29
1999-10-20,108.62,113.06,107.00,107.00,11376700,87.35
1999-10-19,107.00,108.50,105.44,107.12,9184700,87.45
1999-10-18,108.00,109.00,104.69,107.00,9678300,87.35
1999-10-15,106.44,108.88,103.88,107.88,13920700,88.07
1999-10-14,106.50,107.25,104.69,107.00,14178500,87.35
1999-10-13,110.81,110.88,105.00,105.06,15015000,85.77
1999-10-12,114.00,114.88,110.00,110.00,8274900,89.80
1999-10-11,113.50,116.69,113.12,114.25,7827100,93.27
1999-10-08,115.00,115.06,111.06,113.50,17867900,92.66
1999-10-07,119.12,119.19,115.06,116.38,14240000,95.00
1999-10-06,122.25,122.75,119.06,119.19,8054900,97.30
1999-10-05,122.00,123.25,119.06,122.00,6435700,99.60
1999-10-04,118.00,120.00,116.75,119.88,7042000,97.86
1999-10-01,121.00,121.06,115.50,117.75,10558900,96.13
1999-09-30,121.00,122.25,119.62,121.00,6642500,98.78
1999-09-29,122.06,122.81,120.00,120.06,8775600,98.01
1999-09-28,123.00,124.75,121.69,123.50,7103400,100.82
1999-09-27,126.62,126.81,121.38,123.00,7075100,100.41
1999-09-24,120.50,125.00,120.44,125.00,7450800,102.05
1999-09-23,127.50,127.81,121.44,122.00,7590000,99.60
1999-09-22,127.19,127.25,124.38,125.19,8091900,102.20
1999-09-21,128.75,129.62,126.25,127.12,6983600,103.78
1999-09-20,126.50,130.88,126.00,130.12,7543000,106.23
1999-09-17,131.38,131.44,123.75,125.38,14857800,102.35
1999-09-16,132.00,132.38,129.56,130.00,6092600,106.13
1999-09-15,134.00,135.00,131.94,131.94,5655400,107.71
1999-09-14,132.00,133.56,131.94,133.31,4590700,108.83
1999-09-13,134.62,135.56,132.00,132.38,4442300,108.07
1999-09-10,137.50,137.69,134.38,135.00,5089300,110.21
1999-09-09,132.50,136.50,131.62,134.75,8423100,110.01
1999-09-08,131.50,133.94,130.69,130.75,7206100,106.74
1999-09-07,128.88,132.69,128.38,132.00,7552900,107.76
1999-09-03,128.38,129.75,128.00,128.86,5282900,105.20
1999-09-02,126.50,126.75,124.25,125.88,5583100,102.76
1999-09-01,125.62,128.50,125.50,127.25,6264400,103.88
1999-08-31,124.38,126.00,122.88,124.56,6214400,101.69
1999-08-30,124.25,125.62,122.69,123.19,4773000,100.57
1999-08-27,125.00,125.19,122.75,124.00,4354600,101.23
1999-08-26,122.62,125.88,122.06,122.94,6245300,100.36
1999-08-25,122.00,124.06,120.88,122.38,6463000,99.90
1999-08-24,123.38,123.62,121.00,122.00,8442100,99.60
1999-08-23,122.75,124.88,122.31,124.44,6043500,101.59
1999-08-20,124.38,124.38,121.06,121.75,5962000,99.39
1999-08-19,123.88,124.88,121.25,122.94,7583300,100.36
1999-08-18,128.38,129.62,123.50,123.88,6607000,101.13
1999-08-17,128.50,128.56,126.56,128.50,5136400,104.90
1999-08-16,125.00,127.88,124.50,127.38,4889000,103.98
1999-08-13,122.75,124.50,122.00,123.38,4400400,100.72
1999-08-12,123.75,123.81,121.00,121.12,5027800,98.88
1999-08-11,120.12,123.75,119.81,123.31,5543000,100.67
1999-08-10,121.50,122.50,118.94,119.31,5846200,97.40
1999-08-09,123.62,124.44,121.12,122.19,4048100,99.75
1999-08-06,122.00,127.00,121.00,123.50,6142600,100.82
1999-08-05,120.00,124.00,117.56,123.19,7364500,100.47
1999-08-04,120.00,121.88,118.06,118.50,5754800,96.64
1999-08-03,122.75,123.12,118.19,119.38,6855900,97.36
1999-08-02,124.00,126.00,121.81,122.25,4565100,99.70
1999-07-30,125.94,126.69,124.38,125.69,4324900,102.51
1999-07-29,126.25,126.62,124.62,125.38,5707500,102.25
1999-07-28,126.38,128.69,125.81,128.38,5287600,104.70
1999-07-27,125.00,126.50,123.56,126.25,6513500,102.97
1999-07-26,123.62,125.12,122.75,123.00,5519900,100.31
1999-07-23,124.00,125.44,122.62,124.81,6964200,101.79
1999-07-22,127.62,128.50,123.50,123.88,8869100,101.03
1999-07-21,127.50,129.75,126.88,129.00,8792300,105.21
1999-07-20,132.00,132.12,126.06,128.25,14307400,104.60
1999-07-19,136.50,138.88,133.69,134.62,7626500,109.80
1999-07-16,136.38,137.50,135.38,136.25,5123100,111.12
1999-07-15,138.00,138.12,134.50,136.31,5583600,111.17
1999-07-14,138.31,138.50,136.19,137.25,4724000,111.94
1999-07-13,135.75,139.19,135.75,137.88,5645700,112.45
1999-07-12,137.44,138.69,135.38,137.81,5046900,112.40
1999-07-09,134.00,137.44,133.88,137.38,4795900,112.04
1999-07-08,132.50,135.50,132.12,134.00,6092900,109.29
1999-07-07,131.00,133.50,130.62,132.81,6648900,108.32
1999-07-06,132.50,133.88,130.81,131.00,5709300,106.84
1999-07-02,130.88,132.25,129.50,132.25,3543600,107.86
1999-07-01,130.00,131.31,128.00,131.00,5911600,106.84
1999-06-30,124.81,132.00,124.38,129.25,8257300,105.41
1999-06-29,123.00,125.31,122.75,124.62,5223800,101.64
1999-06-28,124.00,124.69,122.19,122.56,6233300,99.96
1999-06-25,123.31,125.75,123.12,123.12,4563600,100.42
1999-06-24,123.12,124.44,121.56,122.56,5231200,99.96
1999-06-23,122.25,124.19,121.75,122.94,4418800,100.26
1999-06-22,123.88,127.75,123.00,123.38,6791300,100.62
1999-06-21,122.88,125.75,122.62,124.75,6466300,101.74
1999-06-18,120.19,121.44,119.75,120.75,9159600,98.48
1999-06-17,119.25,122.00,119.00,120.19,4675900,98.02
1999-06-16,119.88,121.50,118.88,120.69,6963100,98.43
1999-06-15,117.50,118.31,114.75,115.88,4884900,94.50
1999-06-14,115.88,116.00,114.00,115.50,4896700,94.20
1999-06-11,115.06,116.50,112.56,114.31,4295200,93.23
1999-06-10,115.88,116.75,113.31,115.25,4851500,93.99
1999-06-09,116.62,120.88,116.56,117.00,5569600,95.42
1999-06-08,119.88,119.88,116.06,116.62,7395400,95.12
1999-06-07,118.12,121.69,117.50,120.50,6663900,98.28
1999-06-04,113.62,116.00,112.44,116.00,5258800,94.61
1999-06-03,114.56,115.31,111.56,112.94,5112600,92.11
1999-06-02,111.75,114.62,109.44,113.75,7005000,92.77
1999-06-01,113.62,113.88,111.19,112.00,7158500,91.34
1999-05-28,116.00,116.75,114.19,116.00,6379500,94.61
1999-05-27,116.69,116.88,112.62,116.00,10552500,94.61
1999-05-26,223.00,236.62,221.44,236.25,16628000,96.34
1999-05-25,222.50,226.00,221.00,221.19,9405000,90.20
1999-05-24,230.31,230.69,221.75,223.75,8598200,91.24
1999-05-21,232.75,233.38,229.19,230.38,6899800,93.94
1999-05-20,235.62,236.38,232.50,232.88,6441800,94.96
1999-05-19,238.25,238.75,233.06,235.88,7791600,96.19
1999-05-18,238.25,240.62,237.00,238.50,8633800,97.26
1999-05-17,236.00,239.62,232.00,237.50,11560400,96.85
